CampaignID,Date,Channel,Product,State,ManagerCompany,AdSpend,Impressions,Clicks,CTR,CPC,Leads,Sales,Revenue,ROAS,CAC,Objective,Status,Rating,Manager
1528,2025-12-14,Email,Product A,KA,Accenture,43149,39435,2087,0.053,18,146,43,193543,4.49,295.54,Sales,Paused,5,Priya
1529,2025-07-19,Meta,Product A,TS,Deloitte,103237,159439,8464,0.053,21,1435,430,3132120,30.34,71.94,Lead Gen,Paused,2,Rahul
1530,2025-09-10,Meta,Product B,MH,Amazon,105402,155140,1906,0.012,47,155,46,216338,2.05,680.01,Lead Gen,Active,1,Sneha
1531,2025-02-27,Email,Product B,WB,Deloitte,33550,59248,2724,0.046,45,310,93,618264,18.43,108.23,Lead Gen,Paused,3,Kabir
1532,2025-12-24,LinkedIn,Product A,KA,HDFC,102770,119101,366,0.003,52,35,10,28930,0.28,2936.29,Sales,Active,4,Rohan
1533,2025-03-02,Google,Product C,TS,Reliance,101314,6232,14343,2.302,9,886,265,540865,5.34,114.35,Lead Gen,Active,1,Tanvi
1534,2025-04-07,Meta,Product B,TS,Deloitte,59005,91587,2093,0.023,21,167,50,126050,2.14,353.32,Lead Gen,Paused,2,Arjun
1535,2025-09-08,LinkedIn,Product B,TN,Deloitte,94941,55406,12786,0.231,71,1517,455,4064970,42.82,62.58,Sales,Active,5,Nisha
1536,2025-09-19,Meta,Product B,TN,Infosys,70512,84969,4598,0.054,88,689,206,649724,9.21,102.34,Awareness,Active,2,Aisha
1537,2025-03-17,Meta,Product B,WB,Deloitte,112940,23003,11317,0.492,13,1521,456,1497504,13.26,74.25,Lead Gen,Active,4,Meera
1538,2025-01-13,Google,Product D,MH,TCS,124958,130530,10669,0.082,74,854,256,2442496,19.55,146.32,Sales,Paused,5,Dev
1539,2025-12-23,YouTube,Product D,WB,HDFC,108405,45065,14820,0.329,14,1313,393,2229882,20.57,82.56,Awareness,Paused,2,Priya
1540,2025-04-26,LinkedIn,Product A,TN,Accenture,145251,63097,8564,0.136,85,1539,461,1645770,11.33,94.38,Lead Gen,Paused,1,Kabir
1541,2025-05-20,Meta,Product A,KA,EY,131863,162133,14093,0.087,51,2198,659,1253418,9.51,59.99,Awareness,Paused,4,Aisha
1542,2025-11-30,Meta,Product A,KA,EY,16686,139781,14506,0.104,72,1470,441,2982483,178.74,11.35,Awareness,Active,3,Tanvi
1543,2025-07-22,Email,Product B,TS,EY,67989,173044,7887,0.046,46,1348,404,971216,14.28,50.44,Sales,Active,1,Aarav
1544,2025-08-27,Meta,Product C,TS,Deloitte,87285,19880,1675,0.084,47,155,46,77326,0.89,563.13,Awareness,Paused,4,Priya
1545,2025-04-23,Google,Product B,MH,TCS,53815,24748,542,0.022,30,91,27,92475,1.72,591.37,Lead Gen,Active,1,Arjun
1546,2025-11-22,Google,Product C,TN,Amazon,12505,71541,3394,0.047,78,197,59,191396,15.31,63.48,Sales,Paused,1,Tanvi
1547,2025-08-07,LinkedIn,Product A,DL,TCS,28664,105924,10426,0.098,85,1306,391,3844703,134.13,21.95,Lead Gen,Paused,3,Aisha
1548,2025-08-20,YouTube,Product B,DL,Amazon,6866,57315,3096,0.054,32,283,84,814464,118.62,24.26,Awareness,Active,5,Aditya
1549,2025-09-28,Email,Product A,TS,Reliance,135467,141425,12280,0.087,12,654,196,514892,3.8,207.14,Lead Gen,Paused,2,Neha
1550,2025-03-25,Email,Product A,TS,Accenture,26465,61854,994,0.016,38,119,35,184695,6.98,222.39,Awareness,Active,5,Rahul
1551,2025-01-27,Meta,Product D,TN,Infosys,132231,13014,1397,0.107,27,153,45,296910,2.25,864.25,Awareness,Paused,4,Ananya
1552,2025-07-19,YouTube,Product D,DL,Reliance,96850,91364,13748,0.15,13,1753,525,4825275,49.82,55.25,Lead Gen,Paused,1,Diya
1553,2025-03-25,LinkedIn,Product C,KA,Infosys,79932,65835,8357,0.127,50,1182,354,687114,8.6,67.62,Awareness,Paused,3,Yash
1554,2025-06-02,Meta,Product B,WB,Reliance,95017,54797,10281,0.188,34,689,206,2035074,21.42,137.91,Lead Gen,Active,4,Karan
1555,2025-07-14,Meta,Product B,TN,Infosys,18788,89480,13030,0.146,85,2001,600,2706600,144.06,9.39,Awareness,Paused,4,Vivaan
1556,2025-12-03,Email,Product B,TN,Amazon,147736,108359,13789,0.127,78,1802,540,3433860,23.24,81.98,Awareness,Active,4,Neha
1557,2025-11-25,Google,Product D,MH,HDFC,134904,191727,516,0.003,23,81,24,135936,1.01,1665.48,Awareness,Active,5,Sneha
1558,2025-08-24,Google,Product B,KA,HDFC,130418,77382,11069,0.143,8,1561,468,2608164,20.0,83.55,Lead Gen,Active,1,Aarav
1559,2025-01-29,Google,Product A,WB,Infosys,46594,32685,2266,0.069,100,173,51,77010,1.65,269.33,Sales,Active,4,Aditya
1560,2025-06-04,Google,Product A,DL,Deloitte,28052,69829,9302,0.133,67,1409,422,4155434,148.13,19.91,Sales,Active,1,Nisha
1561,2025-09-17,YouTube,Product D,DL,Infosys,98461,15286,4896,0.32,81,657,197,1569893,15.94,149.86,Lead Gen,Active,2,Meera
1562,2025-07-02,Google,Product A,MH,TCS,118931,112574,12400,0.11,5,734,220,461120,3.88,162.03,Awareness,Active,3,Priya
1563,2025-12-15,Google,Product C,MH,Deloitte,106606,28158,6020,0.214,93,495,148,857956,8.05,215.37,Awareness,Paused,2,Vivaan
1564,2025-02-12,YouTube,Product C,MH,Amazon,114177,31640,3180,0.101,74,344,103,375126,3.29,331.91,Awareness,Active,4,Kabir
1565,2025-02-03,LinkedIn,Product A,MH,Accenture,141527,96980,3270,0.034,79,293,87,307371,2.17,483.03,Lead Gen,Active,3,Meera
1566,2025-04-22,YouTube,Product B,KA,Accenture,87290,172529,4245,0.025,97,423,126,1040382,11.92,206.36,Lead Gen,Paused,3,Yash
1567,2025-03-21,Google,Product B,DL,EY,30987,119486,7252,0.061,60,849,254,1066038,34.4,36.5,Lead Gen,Active,4,Meera
1568,2025-05-17,YouTube,Product A,DL,Amazon,144915,59816,651,0.011,9,78,23,65021,0.45,1857.88,Sales,Paused,3,Dev
1569,2025-12-10,Email,Product D,KA,Deloitte,87679,59915,14135,0.236,24,1091,327,1946304,22.2,80.37,Lead Gen,Paused,1,Arjun
1570,2025-07-13,LinkedIn,Product D,TS,Deloitte,133366,164117,5076,0.031,14,823,246,1780794,13.35,162.05,Sales,Paused,1,Karan
1571,2025-02-20,Google,Product B,TN,Reliance,110645,83081,12951,0.156,24,826,247,616265,5.57,133.95,Awareness,Active,2,Dev
1572,2025-04-19,YouTube,Product D,KA,Accenture,97323,37695,2202,0.058,21,345,103,250496,2.57,282.1,Awareness,Active,4,Karan
1573,2025-02-19,YouTube,Product A,TS,HDFC,130534,102050,6396,0.063,64,662,198,1479258,11.33,197.18,Sales,Active,1,Arjun
1574,2025-03-11,YouTube,Product D,KA,Deloitte,63496,63315,10826,0.171,5,2064,619,5725750,90.17,30.76,Awareness,Active,4,Rahul
1575,2025-09-14,LinkedIn,Product D,TS,EY,42787,43405,6406,0.148,8,775,232,510864,11.94,55.21,Awareness,Paused,3,Priya
1576,2025-10-03,LinkedIn,Product D,KA,EY,121664,185868,5040,0.027,15,1004,301,2315292,19.03,121.18,Sales,Active,5,Karan
1577,2025-03-22,Meta,Product B,TS,TCS,82718,192404,8772,0.046,9,803,240,621840,7.52,103.01,Awareness,Paused,2,Aditya
1578,2025-12-17,LinkedIn,Product C,MH,EY,93334,63031,10202,0.162,12,1589,476,1963500,21.04,58.74,Sales,Paused,1,Ishita
1579,2025-10-16,YouTube,Product B,MH,Deloitte,24715,120753,602,0.005,35,64,19,71440,2.89,386.17,Lead Gen,Paused,4,Yash
1580,2025-04-20,Meta,Product B,WB,Deloitte,47063,146566,8985,0.061,99,1428,428,2900128,61.62,32.96,Sales,Active,2,Aisha
1581,2025-03-13,Meta,Product C,WB,Reliance,8723,174203,5467,0.031,38,391,117,298584,34.23,22.31,Lead Gen,Active,4,Ishita
1582,2025-04-30,YouTube,Product D,KA,Reliance,96687,52253,11002,0.211,64,574,172,608708,6.3,168.44,Awareness,Paused,5,Aarav
1583,2025-03-20,YouTube,Product D,MH,TCS,24987,100303,6094,0.061,68,1020,306,2260728,90.48,24.5,Lead Gen,Active,2,Yash
1584,2025-03-15,Meta,Product C,MH,EY,119392,99018,7500,0.076,38,1470,441,2103570,17.62,81.22,Awareness,Active,3,Rahul
1585,2025-10-26,Email,Product C,TS,TCS,52666,133521,9294,0.07,17,1533,459,1532142,29.09,34.35,Lead Gen,Active,2,Dev
1586,2025-04-03,Email,Product C,TN,Infosys,64905,35601,4611,0.13,27,846,253,1796300,27.68,76.72,Sales,Paused,4,Rohan
1587,2025-02-22,Email,Product C,MH,Amazon,95972,85589,14333,0.167,83,1808,542,2369082,24.69,53.08,Lead Gen,Paused,5,Yash
1588,2025-08-05,Meta,Product A,TS,Accenture,55682,146136,116,0.001,5,6,1,8529,0.15,9280.33,Lead Gen,Active,3,Yash
1589,2025-03-20,YouTube,Product A,MH,Amazon,62061,160817,2117,0.013,49,227,68,393516,6.34,273.4,Sales,Active,3,Aditya
1590,2025-02-25,YouTube,Product B,TS,HDFC,35576,103277,7097,0.069,67,623,186,1490232,41.89,57.1,Lead Gen,Active,5,Yash
1591,2025-02-13,LinkedIn,Product A,WB,Infosys,129789,61629,6410,0.104,95,1225,367,1039344,8.01,105.95,Awareness,Active,2,Ananya
1592,2025-05-14,YouTube,Product C,WB,HDFC,113519,129250,2615,0.02,90,279,83,458326,4.04,406.88,Lead Gen,Active,4,Ananya
1593,2025-09-18,Email,Product C,WB,Deloitte,138624,196834,4312,0.022,16,561,168,809592,5.84,247.1,Awareness,Active,4,Karan
1594,2025-09-12,Email,Product A,WB,HDFC,118704,98487,13865,0.141,19,1231,369,2465289,20.77,96.43,Sales,Paused,5,Rohan
1595,2025-07-19,YouTube,Product C,KA,Accenture,50830,184422,3108,0.017,49,373,111,417249,8.21,136.27,Awareness,Paused,1,Nisha
1596,2025-05-03,Meta,Product B,WB,Amazon,29375,93565,6501,0.069,6,545,163,752897,25.63,53.9,Awareness,Paused,1,Aarav
1597,2025-08-12,YouTube,Product B,MH,Reliance,72171,82860,13123,0.158,15,1543,462,2208360,30.6,46.77,Sales,Paused,5,Dev
1598,2025-10-23,Google,Product B,DL,HDFC,89444,50422,14791,0.293,6,2900,870,5687190,63.58,30.84,Lead Gen,Paused,3,Tanvi
1599,2025-06-26,YouTube,Product D,TN,Amazon,142788,184283,12642,0.069,42,2346,703,977873,6.85,60.86,Lead Gen,Paused,4,Kabir
1600,2025-08-10,YouTube,Product A,WB,Accenture,23828,167628,11637,0.069,63,789,236,1009844,42.38,30.2,Awareness,Active,1,Priya
1601,2025-06-30,Google,Product C,MH,HDFC,114500,167909,14018,0.083,26,1728,518,2941204,25.69,66.26,Lead Gen,Active,5,Nisha
1602,2025-11-25,LinkedIn,Product C,TS,Deloitte,146109,61856,3356,0.054,96,373,111,931512,6.38,391.71,Sales,Active,2,Rohan
1603,2025-03-06,Email,Product A,TS,Accenture,38733,65396,13233,0.202,12,2238,671,2179408,56.27,17.31,Sales,Active,5,Rohan
1604,2025-03-30,Google,Product A,WB,Infosys,71567,164696,9607,0.058,15,1414,424,3413624,47.7,50.61,Lead Gen,Active,4,Tanvi
1605,2025-11-03,Email,Product A,KA,TCS,65482,132724,1435,0.011,96,280,84,284676,4.35,233.86,Lead Gen,Active,4,Aisha
1606,2025-05-10,Meta,Product A,TS,Amazon,45236,91881,4043,0.044,23,710,213,879477,19.44,63.71,Awareness,Paused,4,Nisha
1607,2025-10-13,Email,Product D,MH,Accenture,67362,149392,4346,0.029,87,746,223,1262849,18.75,90.3,Sales,Active,5,Rohan
1608,2025-12-07,YouTube,Product A,KA,TCS,90630,60009,6328,0.105,25,704,211,1648332,18.19,128.74,Sales,Active,3,Vivaan
1609,2025-07-07,Google,Product C,TS,HDFC,37445,111723,5700,0.051,76,789,236,2346548,62.67,47.46,Awareness,Active,3,Aarav
1610,2025-01-21,YouTube,Product B,TS,Deloitte,44894,146522,10829,0.074,41,1034,310,1766070,39.34,43.42,Lead Gen,Active,5,Neha
1611,2025-03-31,Meta,Product C,TS,TCS,31995,151307,9611,0.064,76,1180,354,1988772,62.16,27.11,Awareness,Paused,4,Rahul
1612,2025-04-24,YouTube,Product A,DL,Deloitte,91154,55082,6954,0.126,99,1137,341,371690,4.08,80.17,Awareness,Paused,2,Ishita
1613,2025-11-10,Email,Product A,MH,Amazon,71555,81230,2981,0.037,40,476,142,538606,7.53,150.33,Lead Gen,Paused,1,Ishita
1614,2025-05-14,Email,Product A,TN,TCS,69555,67935,13434,0.198,58,1236,370,999740,14.37,56.27,Awareness,Active,2,Dev
1615,2025-04-04,YouTube,Product C,TN,Amazon,16907,22525,10506,0.466,67,1490,447,2724912,161.17,11.35,Sales,Paused,4,Sneha
1616,2025-03-31,Email,Product D,KA,Accenture,120910,154045,5162,0.034,91,570,171,836361,6.92,212.12,Awareness,Active,2,Rahul
1617,2025-08-08,LinkedIn,Product D,TN,Reliance,87155,161147,3089,0.019,68,527,158,1400512,16.07,165.38,Awareness,Paused,3,Neha
1618,2025-05-30,Email,Product D,WB,Reliance,78588,141431,5641,0.04,94,880,264,2310792,29.4,89.3,Sales,Active,5,Meera
1619,2025-12-14,Meta,Product A,TN,TCS,28194,114042,8143,0.071,25,1110,333,2094570,74.29,25.4,Lead Gen,Paused,1,Neha
1620,2025-06-09,Email,Product C,DL,Infosys,33432,160878,5165,0.032,96,1014,304,1914896,57.28,32.97,Lead Gen,Paused,4,Diya
1621,2025-12-05,LinkedIn,Product C,TS,Accenture,84268,121890,12271,0.101,84,857,257,1691574,20.07,98.33,Sales,Active,5,Rahul
1622,2025-09-14,Email,Product D,WB,Amazon,19037,145293,3567,0.025,97,223,66,284922,14.97,85.37,Awareness,Active,5,Dev
1623,2025-08-11,LinkedIn,Product B,TN,Reliance,143419,174951,3036,0.017,56,201,60,556020,3.88,713.53,Awareness,Active,3,Dev
1624,2025-01-11,Meta,Product C,TS,EY,132252,61526,4713,0.077,79,321,96,405792,3.07,412.0,Lead Gen,Active,4,Karan
1625,2025-05-28,Email,Product B,DL,HDFC,43163,105254,11113,0.106,6,997,299,2653326,61.47,43.29,Lead Gen,Paused,5,Meera
1626,2025-07-04,Meta,Product D,TS,EY,67977,83350,14428,0.173,19,2211,663,3871257,56.95,30.74,Awareness,Active,4,Ananya
1627,2025-12-19,Meta,Product C,KA,Infosys,102701,125690,6317,0.05,81,1005,301,836479,8.14,102.19,Lead Gen,Paused,2,Ishita
1628,2025-07-28,LinkedIn,Product C,KA,Reliance,79836,63200,11394,0.18,83,1069,320,410560,5.14,74.68,Sales,Active,1,Rohan
1629,2025-01-23,Meta,Product A,KA,Accenture,77608,91914,3272,0.036,85,611,183,1316685,16.97,127.02,Sales,Active,1,Kabir
1630,2025-01-13,Meta,Product C,MH,HDFC,12928,56193,6458,0.115,33,1092,327,2329221,180.17,11.84,Awareness,Paused,2,Karan
1631,2025-02-04,Google,Product B,MH,EY,68354,7139,9976,1.397,42,505,151,940428,13.76,135.35,Sales,Paused,2,Karan
1632,2025-12-09,YouTube,Product B,MH,EY,46124,10075,11637,1.155,17,1232,369,940212,20.38,37.44,Awareness,Paused,3,Aisha
1633,2025-01-16,YouTube,Product A,WB,Deloitte,45684,142602,5935,0.042,43,450,135,377055,8.25,101.52,Sales,Paused,3,Priya
1634,2025-02-19,LinkedIn,Product B,MH,Reliance,71460,83946,13589,0.162,76,1356,406,3133508,43.85,52.7,Sales,Paused,3,Meera
1635,2025-10-03,Meta,Product B,TN,Accenture,57464,43361,3936,0.091,18,331,99,766557,13.34,173.61,Lead Gen,Active,1,Rahul
1636,2025-08-29,LinkedIn,Product B,KA,TCS,63700,163101,12599,0.077,93,1183,354,1885050,29.59,53.85,Lead Gen,Paused,2,Yash
1637,2025-03-23,LinkedIn,Product D,TN,Accenture,117192,71851,2420,0.034,47,316,94,874012,7.46,370.86,Lead Gen,Paused,2,Diya
1638,2025-07-09,Meta,Product D,TN,HDFC,21880,168005,6116,0.036,28,1157,347,1184658,54.14,18.91,Sales,Paused,1,Nisha
1639,2025-08-20,LinkedIn,Product D,KA,TCS,59259,12918,14829,1.148,6,1965,589,3036884,51.25,30.16,Lead Gen,Paused,5,Dev
1640,2025-04-11,LinkedIn,Product C,WB,Reliance,33127,24518,10146,0.414,56,1241,372,2506164,75.65,26.69,Awareness,Active,3,Aarav
1641,2025-12-25,YouTube,Product C,DL,Deloitte,123830,44247,13708,0.31,89,1540,462,1429890,11.55,80.41,Lead Gen,Active,5,Vivaan
1642,2025-06-21,Google,Product D,WB,HDFC,50375,27120,2176,0.08,60,383,114,387942,7.7,131.53,Awareness,Active,1,Diya
1643,2025-01-02,YouTube,Product A,DL,Amazon,84664,128137,14925,0.116,53,2429,728,1959776,23.15,34.86,Awareness,Paused,4,Aarav
1644,2025-04-22,LinkedIn,Product A,WB,HDFC,30172,55990,9858,0.176,19,545,163,997234,33.05,55.36,Awareness,Paused,3,Karan
1645,2025-03-03,Email,Product C,TN,TCS,104161,141898,5971,0.042,75,1162,348,1078452,10.35,89.64,Sales,Paused,1,Dev
1646,2025-07-14,Google,Product C,TS,TCS,47729,175107,13314,0.076,31,1934,580,1656480,34.71,24.68,Awareness,Active,3,Sneha
1647,2025-01-08,Email,Product A,DL,Infosys,22737,143123,174,0.001,33,26,7,44296,1.95,874.5,Awareness,Active,2,Tanvi
1648,2025-04-27,LinkedIn,Product A,MH,HDFC,148381,143223,6473,0.045,42,725,217,1983814,13.37,204.66,Sales,Paused,5,Arjun
1649,2025-11-10,Google,Product D,MH,Deloitte,109282,158776,5511,0.035,57,457,137,354556,3.24,239.13,Sales,Active,1,Karan
1650,2025-10-01,YouTube,Product A,TN,Deloitte,102088,147270,5317,0.036,47,497,149,168221,1.65,205.41,Awareness,Paused,5,Kabir
1651,2025-03-13,Email,Product B,WB,Infosys,144289,181064,3680,0.02,20,542,162,238950,1.66,266.22,Awareness,Active,1,Arjun
1652,2025-06-05,LinkedIn,Product D,TN,Deloitte,91782,128390,13866,0.108,25,1016,304,1380160,15.04,90.34,Sales,Paused,1,Tanvi
1653,2025-07-21,Email,Product B,WB,TCS,93740,36092,2053,0.057,63,301,90,128340,1.37,311.43,Awareness,Active,5,Aisha
1654,2025-04-29,Meta,Product D,TN,TCS,30296,23230,1438,0.062,57,166,49,301938,9.97,182.51,Awareness,Paused,4,Yash
1655,2025-10-28,Meta,Product C,TS,Deloitte,63135,190049,6009,0.032,100,928,278,2267646,35.92,68.03,Lead Gen,Active,3,Aarav
1656,2025-11-06,Google,Product D,TS,Infosys,101142,75447,4698,0.062,10,498,149,729206,7.21,203.1,Awareness,Active,4,Aditya
1657,2025-01-26,Meta,Product C,WB,HDFC,80688,193905,1362,0.007,87,219,65,464035,5.75,368.44,Lead Gen,Active,2,Dev
1658,2025-12-08,Email,Product D,WB,Amazon,13432,54867,10142,0.185,61,527,158,946578,70.47,25.49,Awareness,Active,4,Aarav
1659,2025-11-04,Google,Product B,MH,EY,38369,143965,3356,0.023,71,456,136,585888,15.27,84.14,Sales,Paused,1,Priya
1660,2025-02-15,Email,Product B,MH,Infosys,111494,65258,2956,0.045,52,300,90,545670,4.89,371.65,Sales,Active,2,Ishita
1661,2025-09-27,Meta,Product A,TN,Accenture,90177,70056,9531,0.136,97,1480,444,2459316,27.27,60.93,Awareness,Paused,1,Yash
1662,2025-12-25,LinkedIn,Product B,TS,Deloitte,81640,103720,13754,0.133,22,1593,477,4316850,52.88,51.25,Awareness,Paused,3,Meera
1663,2025-06-08,LinkedIn,Product A,MH,EY,25846,163269,11682,0.072,63,1180,354,1808940,69.99,21.9,Lead Gen,Paused,5,Neha
1664,2025-09-20,Meta,Product D,MH,HDFC,77071,185821,13630,0.073,100,2661,798,6562752,85.15,28.96,Sales,Active,3,Aarav
1665,2025-03-01,YouTube,Product C,KA,HDFC,20926,114137,658,0.006,55,103,30,247200,11.81,203.17,Lead Gen,Paused,3,Vivaan
1666,2025-02-09,LinkedIn,Product C,MH,TCS,114095,66833,6178,0.092,89,380,114,909606,7.97,300.25,Lead Gen,Active,4,Aditya
1667,2025-07-27,Email,Product B,DL,Infosys,120793,79827,4465,0.056,78,505,151,829292,6.87,239.19,Awareness,Paused,5,Aisha
1668,2025-01-27,Email,Product D,WB,Amazon,55592,9049,2181,0.241,36,169,50,76100,1.37,328.95,Awareness,Active,5,Tanvi
1669,2025-05-05,Meta,Product D,TS,Infosys,61467,29760,5280,0.177,75,1001,300,1862100,30.29,61.41,Awareness,Paused,3,Aisha
1670,2025-10-28,Email,Product B,TN,Deloitte,40598,135611,4548,0.034,52,781,234,1805544,44.47,51.98,Awareness,Active,5,Ishita
1671,2025-12-28,Email,Product A,TS,Amazon,83825,147560,1618,0.011,77,295,88,212784,2.54,284.15,Lead Gen,Paused,2,Aarav
1672,2025-11-13,LinkedIn,Product B,TN,TCS,74417,135403,13811,0.102,45,2359,707,877387,11.79,31.55,Lead Gen,Active,3,Sneha
1673,2025-12-18,LinkedIn,Product D,DL,TCS,28581,159890,2584,0.016,30,357,107,1016179,35.55,80.06,Lead Gen,Active,2,Meera
1674,2025-11-29,Email,Product C,MH,EY,87724,173669,8490,0.049,44,937,281,1461762,16.66,93.62,Sales,Paused,3,Vivaan
1675,2025-04-29,Email,Product C,DL,Deloitte,120243,106766,428,0.004,85,66,19,19760,0.16,1821.86,Lead Gen,Active,5,Rahul
1676,2025-02-14,YouTube,Product B,DL,Amazon,46786,125269,8990,0.072,100,1137,341,2789039,59.61,41.15,Lead Gen,Paused,3,Kabir
1677,2025-03-07,Google,Product A,TN,EY,128715,61774,11996,0.194,36,1459,437,2246617,17.45,88.22,Sales,Paused,4,Priya
1678,2025-01-15,YouTube,Product D,TN,Accenture,53097,130045,9987,0.077,88,971,291,2540430,47.85,54.68,Lead Gen,Active,2,Arjun
1679,2025-02-14,YouTube,Product D,TN,HDFC,141298,31631,1883,0.06,19,322,96,376800,2.67,438.81,Lead Gen,Active,3,Neha
1680,2025-09-08,Google,Product B,WB,Amazon,49267,10360,8871,0.856,5,489,146,908266,18.44,100.75,Lead Gen,Paused,3,Karan
1681,2025-07-27,Meta,Product B,KA,EY,63002,86217,4083,0.047,67,373,111,839382,13.32,168.91,Lead Gen,Active,1,Yash
1682,2025-12-25,Google,Product B,DL,Accenture,70281,158011,7578,0.048,89,441,132,171468,2.44,159.37,Awareness,Paused,3,Tanvi
1683,2025-09-18,Google,Product A,MH,Accenture,47312,33067,5133,0.155,75,930,279,2256552,47.7,50.87,Awareness,Active,3,Ananya
1684,2025-10-14,Google,Product A,KA,EY,126560,32137,12428,0.387,25,2065,619,3789518,29.94,61.29,Lead Gen,Paused,1,Aditya
1685,2025-04-04,Meta,Product C,WB,Infosys,76378,175600,4148,0.024,88,480,144,590688,7.73,159.12,Lead Gen,Paused,1,Aditya
1686,2025-10-10,Email,Product C,KA,Amazon,95575,69095,4265,0.062,29,680,204,601596,6.29,140.55,Lead Gen,Active,4,Aisha
1687,2025-06-04,Google,Product C,TS,Amazon,41931,19466,14867,0.764,58,784,235,1364645,32.55,53.48,Lead Gen,Active,2,Ishita
1688,2025-09-13,Email,Product B,MH,Deloitte,49872,105924,8959,0.085,99,1158,347,452488,9.07,43.07,Sales,Paused,5,Aarav
1689,2025-06-30,YouTube,Product A,TN,TCS,48184,30608,12191,0.398,5,2406,721,4819164,100.02,20.03,Sales,Active,5,Aarav
1690,2025-03-12,YouTube,Product A,TS,TCS,94064,62300,6113,0.098,24,611,183,399672,4.25,153.95,Lead Gen,Active,2,Kabir
1691,2025-11-22,Meta,Product A,TS,Reliance,34510,191192,10864,0.057,19,1907,572,3315312,96.07,18.1,Sales,Active,1,Rohan
1692,2025-04-05,Meta,Product A,KA,Accenture,117149,11290,3080,0.273,13,426,127,1120013,9.56,275.0,Awareness,Active,4,Priya
1693,2025-01-22,Email,Product A,TN,Deloitte,48042,146252,6226,0.043,18,841,252,2328228,48.46,57.12,Sales,Active,5,Rohan
1694,2025-03-05,Meta,Product C,DL,HDFC,142118,182320,8913,0.049,96,1724,517,1124992,7.92,82.44,Awareness,Paused,1,Vivaan
1695,2025-10-25,Email,Product D,TN,Deloitte,141013,26822,8595,0.32,72,1145,343,647584,4.59,123.16,Sales,Paused,2,Arjun
1696,2025-09-26,Meta,Product A,TN,Accenture,34919,134184,8772,0.065,22,1333,399,871815,24.97,26.2,Lead Gen,Active,5,Meera
1697,2025-11-21,Google,Product D,KA,HDFC,148971,139925,9113,0.065,5,1777,533,3720873,24.98,83.83,Sales,Paused,5,Ananya
1698,2025-01-19,Google,Product B,KA,Accenture,90316,145150,295,0.002,59,26,7,53074,0.59,3473.69,Awareness,Paused,5,Priya
1699,2025-12-16,YouTube,Product B,MH,Deloitte,37231,78349,1839,0.023,41,228,68,99280,2.67,163.29,Sales,Active,4,Sneha
1700,2025-06-21,LinkedIn,Product C,DL,Amazon,6720,175285,7774,0.044,100,1117,335,2204635,328.07,6.02,Lead Gen,Paused,4,Kabir
1701,2025-09-27,Meta,Product B,TN,Accenture,37832,76368,810,0.011,61,61,18,38628,1.02,620.2,Sales,Paused,5,Diya
1702,2025-09-28,YouTube,Product D,DL,Reliance,19061,139208,3457,0.025,72,281,84,127344,6.68,67.83,Awareness,Active,5,Yash
1703,2025-08-08,Meta,Product C,KA,Amazon,27104,187374,10176,0.054,94,1447,434,3390408,125.09,18.73,Awareness,Active,3,Diya
1704,2025-07-13,YouTube,Product B,DL,Infosys,65697,65316,13756,0.211,70,1023,306,886788,13.5,64.22,Lead Gen,Paused,2,Aisha
1705,2025-09-27,YouTube,Product B,DL,HDFC,131817,26896,3659,0.136,36,436,130,1030380,7.82,302.33,Sales,Active,4,Rohan
1706,2025-07-01,LinkedIn,Product D,DL,HDFC,134409,20965,4483,0.214,36,467,140,1249220,9.29,287.81,Awareness,Paused,2,Ananya
1707,2025-04-12,YouTube,Product A,TS,Reliance,21506,160662,11023,0.069,75,1336,400,1238800,57.6,16.1,Awareness,Paused,1,Neha
1708,2025-04-18,Email,Product B,DL,Reliance,61239,114543,1645,0.014,16,255,76,748372,12.22,240.15,Sales,Active,4,Kabir
1709,2025-07-11,Email,Product B,TS,HDFC,94782,54267,4749,0.088,12,770,231,453915,4.79,123.09,Sales,Paused,5,Arjun
